purchase_request,Date,month-year,labels,total,currency,status,responsible
TTK-24469305,23/3/2020,3-2020,company_c,56520.42,EUR,In Progress,buyer_2
TTK-79860835,14/3/2020,3-2020,company_b,16740.1,USD,Open,buyer_7
TTK-73400399,12/1/2020,1-2020,company_c,24524.56,CHF,Closed,buyer_4
TTK-60996411,27/4/2020,4-2020,company_a,54845.73,EUR,In Progress,buyer_7
TTK-55690959,30/4/2020,4-2020,company_a,92615.9,EUR,In Progress,buyer_10
TTK-85097502,05/7/2020,7-2020,company_b,8516.2,PLN,In Progress,buyer_10
TTK-58957959,07/6/2020,6-2020,company_a,95538.98,PLN,On hold,buyer_8
TTK-57460445,14/7/2020,7-2020,company_a,70638.18,CHF,Closed,buyer_5
TTK-66940333,16/3/2020,3-2020,company_b,52960.19,EUR,Closed,buyer_4
TTK-64492921,24/1/2020,1-2020,company_b,18044.64,USD,Closed,buyer_10
TTK-58919800,13/12/2019,12-2019,company_a,52701.65,EUR,Clarification,buyer_1
TTK-14847572,12/6/2020,6-2020,company_a,78841.5,USD,Open,buyer_1
TTK-90041599,27/5/2020,5-2020,company_c,46965.96,EUR,Closed,buyer_9
TTK-98847814,22/6/2020,6-2020,company_b,94509.77,EUR,In Progress,buyer_3
TTK-64581267,11/12/2019,12-2019,company_b,92528.77,USD,In Progress,buyer_8
TTK-61732814,06/1/2020,1-2020,company_a,55555.89,USD,In Progress,buyer_2
TTK-76157709,02/8/2020,8-2020,company_a,89357.94,PLN,On hold,buyer_1
TTK-44036003,21/6/2020,6-2020,company_a,6080.76,CHF,Closed,buyer_10
TTK-27681,15/7/2020,7-2020,company_c,6351.14,EUR,Closed,buyer_9
TTK-54569215,27/7/2020,7-2020,company_b,48111.75,EUR,Clarification,buyer_5
TTK-55473156,24/7/2020,7-2020,company_c,48134.18,EUR,Closed,buyer_4
TTK-54128703,01/6/2020,6-2020,company_c,48335.29,USD,Open,buyer_8
TTK-39790915,18/3/2020,3-2020,company_c,24277.74,CHF,Open,buyer_10
TTK-11048847,28/7/2020,7-2020,company_c,87536.73,CHF,Closed,buyer_7
TTK-40339941,09/2/2020,2-2020,company_b,18261.16,EUR,Closed,buyer_4
TTK-2377611,04/1/2020,1-2020,company_b,45224.66,EUR,Clarification,buyer_1
TTK-43251789,26/2/2020,2-2020,company_c,31661.7,CHF,Closed,buyer_1
TTK-91958602,11/7/2020,7-2020,company_b,10763.6,CHF,Closed,buyer_10
TTK-22584843,28/12/2019,12-2019,company_a,52831.82,CHF,Closed,buyer_3
TTK-29102979,20/4/2020,4-2020,company_a,51495.78,PLN,Clarification,buyer_3
TTK-82950641,30/12/2019,12-2019,company_b,19405.53,EUR,In Progress,buyer_10
TTK-83908503,28/2/2020,2-2020,company_a,78742.99,CHF,Open,buyer_4
TTK-41559391,18/6/2020,6-2020,company_c,38295.33,CHF,Open,buyer_3
TTK-63637422,20/7/2020,7-2020,company_c,64596.78,EUR,Open,buyer_7
TTK-72306985,09/6/2020,6-2020,company_a,9002.87,EUR,On hold,buyer_8
TTK-29851287,05/2/2020,2-2020,company_c,19714.43,CHF,Open,buyer_9
TTK-3983151,15/2/2020,2-2020,company_b,40131.53,CHF,Clarification,buyer_1
TTK-85652343,27/2/2020,2-2020,company_c,65088.75,USD,In Progress,buyer_10
TTK-24018999,19/6/2020,6-2020,company_b,78333.7,USD,On hold,buyer_4
TTK-11430281,08/8/2020,8-2020,company_c,85585.67,CHF,Closed,buyer_9
TTK-61805926,11/4/2020,4-2020,company_b,13770.58,PLN,Closed,buyer_9
TTK-19270733,15/2/2020,2-2020,company_a,54287.81,CHF,In Progress,buyer_9
TTK-43685184,26/5/2020,5-2020,company_c,1519.88,EUR,Closed,buyer_1
TTK-29665955,03/5/2020,5-2020,company_a,28748.27,EUR,Open,buyer_6
TTK-26868542,01/4/2020,4-2020,company_a,63833.26,PLN,Closed,buyer_4
TTK-97207444,22/3/2020,3-2020,company_b,74872.3,USD,On hold,buyer_10
TTK-14628462,10/7/2020,7-2020,company_a,91553.89,PLN,In Progress,buyer_4
TTK-72866345,04/8/2020,8-2020,company_b,83865.15,EUR,Open,buyer_9
TTK-46130699,29/2/2020,2-2020,company_b,4036.61,CHF,Open,buyer_9
TTK-35704950,08/1/2020,1-2020,company_b,7940.1,USD,On hold,buyer_4
TTK-60267138,21/7/2020,7-2020,company_c,75955.63,PLN,On hold,buyer_10
TTK-55296166,11/8/2020,8-2020,company_a,90328.24,EUR,In Progress,buyer_4
TTK-41940778,25/6/2020,6-2020,company_a,76345.68,PLN,Open,buyer_1
TTK-55737510,10/6/2020,6-2020,company_b,6122.86,PLN,On hold,buyer_1
TTK-45205176,10/6/2020,6-2020,company_a,40026.66,EUR,Open,buyer_3
TTK-10611181,22/3/2020,3-2020,company_b,36986.45,USD,On hold,buyer_5
TTK-53621731,09/3/2020,3-2020,company_a,78494.38,USD,Open,buyer_2
TTK-41525499,20/12/2019,12-2019,company_a,57474.73,CHF,Closed,buyer_8
TTK-38711538,20/7/2020,7-2020,company_b,3048.96,PLN,Closed,buyer_6
TTK-37907139,14/5/2020,5-2020,company_b,36679.43,EUR,Clarification,buyer_6
TTK-55826023,25/12/2019,12-2019,company_c,13391.4,USD,Open,buyer_5
TTK-59129455,19/1/2020,1-2020,company_a,42446.23,USD,Clarification,buyer_3
TTK-222385,08/7/2020,7-2020,company_c,49392.83,CHF,Closed,buyer_6
TTK-79863358,27/12/2019,12-2019,company_c,14598.52,CHF,Open,buyer_4
TTK-38157042,06/2/2020,2-2020,company_b,71217.24,EUR,On hold,buyer_1
TTK-73713162,01/1/2020,1-2020,company_b,86415.1,CHF,Open,buyer_3
TTK-17192844,18/2/2020,2-2020,company_a,69014.78,USD,Clarification,buyer_7
TTK-43855360,16/4/2020,4-2020,company_a,11042.52,PLN,Open,buyer_6
TTK-74662915,27/7/2020,7-2020,company_b,53191.8,CHF,On hold,buyer_9
TTK-92532498,31/3/2020,3-2020,company_b,27787.66,PLN,Clarification,buyer_10
TTK-38668166,26/6/2020,6-2020,company_c,60113.63,PLN,Closed,buyer_8
TTK-28065854,30/3/2020,3-2020,company_c,79950.59,PLN,Closed,buyer_1
TTK-83479070,27/3/2020,3-2020,company_c,90536.77,PLN,Clarification,buyer_4
TTK-39949993,25/6/2020,6-2020,company_b,64661.5,USD,Clarification,buyer_6
TTK-53693101,22/3/2020,3-2020,company_b,52980.93,EUR,Clarification,buyer_7
TTK-69375886,12/6/2020,6-2020,company_a,49846.76,EUR,Clarification,buyer_10
TTK-18560539,18/4/2020,4-2020,company_c,6301.12,PLN,Open,buyer_8
TTK-21372701,29/7/2020,7-2020,company_a,95815.44,EUR,Clarification,buyer_6
TTK-80925286,14/3/2020,3-2020,company_a,9753.93,PLN,Clarification,buyer_10
TTK-17521042,30/5/2020,5-2020,company_c,80455.79,CHF,Clarification,buyer_4
TTK-92834664,15/5/2020,5-2020,company_c,4935.61,CHF,Open,buyer_2
TTK-67331255,24/1/2020,1-2020,company_a,68138.76,PLN,Closed,buyer_9
TTK-78064838,24/5/2020,5-2020,company_b,62748.2,USD,Clarification,buyer_10
TTK-5480934,16/1/2020,1-2020,company_a,27299.18,PLN,Clarification,buyer_8
TTK-10215648,14/3/2020,3-2020,company_a,4962.58,USD,Closed,buyer_9
TTK-46092713,26/4/2020,4-2020,company_a,42514.3,PLN,On hold,buyer_5
TTK-90051573,02/6/2020,6-2020,company_b,14482.19,USD,Clarification,buyer_1
TTK-44034993,05/4/2020,4-2020,company_a,21916.55,USD,Open,buyer_4
TTK-56203895,05/8/2020,8-2020,company_a,9115.42,CHF,In Progress,buyer_6
TTK-93024384,29/4/2020,4-2020,company_c,10007.3,USD,Closed,buyer_10
TTK-35294512,18/6/2020,6-2020,company_b,65658.1,EUR,In Progress,buyer_1
TTK-11903159,21/5/2020,5-2020,company_b,57534.84,USD,Open,buyer_2
TTK-40695837,02/6/2020,6-2020,company_c,38120.8,CHF,Closed,buyer_7
TTK-14556312,12/2/2020,2-2020,company_c,35727.65,USD,Clarification,buyer_8
TTK-72418528,07/12/2019,12-2019,company_a,34961,USD,Clarification,buyer_8
TTK-46971047,12/3/2020,3-2020,company_c,48105.3,EUR,Clarification,buyer_5
TTK-48341067,19/5/2020,5-2020,company_b,57655.56,PLN,In Progress,buyer_4
TTK-14162956,07/12/2019,12-2019,company_c,61324.54,USD,Clarification,buyer_7
TTK-57707735,13/6/2020,6-2020,company_a,35958.15,CHF,In Progress,buyer_10
TTK-89842795,06/1/2020,1-2020,company_a,48947.37,USD,On hold,buyer_9
TTK-66525620,17/2/2020,2-2020,company_a,48163.98,EUR,In Progress,buyer_8
TTK-99653386,13/7/2020,7-2020,company_a,77745.3,CHF,On hold,buyer_8
TTK-51715088,09/6/2020,6-2020,company_b,2590.75,USD,Clarification,buyer_7
TTK-76354518,01/2/2020,2-2020,company_b,80420.49,USD,In Progress,buyer_5
TTK-74089594,04/6/2020,6-2020,company_b,60992,CHF,Clarification,buyer_5
TTK-22658670,06/4/2020,4-2020,company_b,74805.28,USD,Open,buyer_8
TTK-52739309,29/2/2020,2-2020,company_b,28286.7,PLN,Open,buyer_9
TTK-32206776,21/2/2020,2-2020,company_c,66784.43,CHF,Clarification,buyer_3
TTK-12347606,10/8/2020,8-2020,company_c,11737.64,EUR,Open,buyer_4
TTK-30373035,10/3/2020,3-2020,company_a,34091.97,EUR,Closed,buyer_7
TTK-84098670,01/3/2020,3-2020,company_b,70276.6,CHF,Closed,buyer_8
TTK-66600080,09/8/2020,8-2020,company_b,30454.74,CHF,In Progress,buyer_3
TTK-32444177,25/4/2020,4-2020,company_b,43570.85,CHF,On hold,buyer_5
TTK-64057122,04/1/2020,1-2020,company_b,93686.3,USD,On hold,buyer_1
TTK-11901403,04/2/2020,2-2020,company_b,25179.17,USD,Clarification,buyer_7
TTK-34551722,27/4/2020,4-2020,company_c,85903.3,EUR,On hold,buyer_3
TTK-26502602,08/8/2020,8-2020,company_c,48163.91,PLN,In Progress,buyer_1
TTK-89612422,15/12/2019,12-2019,company_b,5311.71,EUR,Clarification,buyer_10
TTK-75661699,05/3/2020,3-2020,company_a,99880.1,PLN,Open,buyer_1
TTK-53899226,17/6/2020,6-2020,company_b,80056.52,USD,In Progress,buyer_6
TTK-52739650,01/6/2020,6-2020,company_c,72899.76,CHF,Closed,buyer_2
TTK-77629381,17/4/2020,4-2020,company_a,23069.5,EUR,On hold,buyer_8
TTK-63225099,11/8/2020,8-2020,company_c,79455.65,PLN,In Progress,buyer_5
TTK-18513902,18/4/2020,4-2020,company_c,83761.6,PLN,In Progress,buyer_1
TTK-97379545,24/3/2020,3-2020,company_c,55660.19,CHF,Closed,buyer_8
TTK-47079559,10/12/2019,12-2019,company_a,95205.76,USD,Clarification,buyer_8
TTK-49283079,07/7/2020,7-2020,company_a,74266.83,USD,Closed,buyer_6
TTK-23563618,20/1/2020,1-2020,company_b,47084.58,EUR,Open,buyer_7
TTK-18959547,02/4/2020,4-2020,company_a,79232.91,CHF,Open,buyer_6
TTK-99775444,10/12/2019,12-2019,company_c,60594.79,CHF,Clarification,buyer_8
TTK-79472510,05/7/2020,7-2020,company_b,43582.26,PLN,On hold,buyer_7
TTK-94070402,29/7/2020,7-2020,company_b,11046.32,USD,Open,buyer_6
TTK-5266885,27/1/2020,1-2020,company_c,75210.97,EUR,Closed,buyer_2
TTK-88776276,21/7/2020,7-2020,company_b,70628.63,EUR,Open,buyer_6
TTK-72515305,03/4/2020,4-2020,company_c,22127.98,CHF,Open,buyer_6
TTK-91129473,17/7/2020,7-2020,company_c,59545.7,PLN,Closed,buyer_9
TTK-98958358,31/12/2019,12-2019,company_b,89239.41,EUR,In Progress,buyer_6
TTK-99024054,09/6/2020,6-2020,company_c,30555.26,PLN,Closed,buyer_8
TTK-2358341,20/12/2019,12-2019,company_b,22761.95,PLN,Open,buyer_7
TTK-43047655,02/2/2020,2-2020,company_a,15989.44,USD,In Progress,buyer_6
TTK-7443254,19/12/2019,12-2019,company_c,54377.32,EUR,Open,buyer_6
TTK-67053350,10/7/2020,7-2020,company_b,98995.7,CHF,In Progress,buyer_6
TTK-89347078,02/5/2020,5-2020,company_b,78009.48,USD,Closed,buyer_5
TTK-8750746,30/12/2019,12-2019,company_b,50541.63,PLN,Closed,buyer_8
TTK-13089424,17/12/2019,12-2019,company_c,48541.19,CHF,Open,buyer_7
TTK-75860583,19/3/2020,3-2020,company_c,46989.22,USD,Open,buyer_1
TTK-24117459,09/7/2020,7-2020,company_a,36812.87,USD,Open,buyer_4
TTK-12293426,19/3/2020,3-2020,company_b,86770.58,USD,Clarification,buyer_10
TTK-89010316,05/2/2020,2-2020,company_c,34541.9,PLN,Open,buyer_2
TTK-69653784,13/4/2020,4-2020,company_c,45076.13,CHF,On hold,buyer_2
TTK-10784454,23/1/2020,1-2020,company_b,13592.9,USD,On hold,buyer_8
TTK-39619622,24/12/2019,12-2019,company_b,78202.68,CHF,Closed,buyer_10
TTK-15635955,20/12/2019,12-2019,company_a,19514.68,PLN,On hold,buyer_5
TTK-75115342,17/8/2020,8-2020,company_a,59757.51,USD,In Progress,buyer_4
TTK-16017879,21/5/2020,5-2020,company_c,95615.5,CHF,In Progress,buyer_1
TTK-9352665,21/6/2020,6-2020,company_a,10307.74,USD,On hold,buyer_7
TTK-23179610,05/8/2020,8-2020,company_c,1707.76,USD,Open,buyer_6
TTK-37196925,19/12/2019,12-2019,company_b,63372.52,CHF,Closed,buyer_5
TTK-39882617,27/7/2020,7-2020,company_c,37779.37,CHF,On hold,buyer_7
TTK-61089315,10/7/2020,7-2020,company_c,8635.26,PLN,Clarification,buyer_1
TTK-12316554,20/5/2020,5-2020,company_a,11119.55,PLN,Closed,buyer_7
TTK-35865129,07/8/2020,8-2020,company_c,66166.72,PLN,Open,buyer_3
TTK-78920905,11/12/2019,12-2019,company_c,43785.14,USD,In Progress,buyer_7
TTK-39118375,15/3/2020,3-2020,company_a,89156.53,EUR,Closed,buyer_4
TTK-89519336,17/8/2020,8-2020,company_a,37674.45,EUR,Clarification,buyer_1
TTK-18408958,21/7/2020,7-2020,company_a,6263.19,CHF,On hold,buyer_9
TTK-33631107,19/12/2019,12-2019,company_c,53262.53,EUR,Closed,buyer_9
TTK-92333924,20/4/2020,4-2020,company_c,3475.42,CHF,Open,buyer_10
TTK-86284237,04/6/2020,6-2020,company_c,52149.73,EUR,Open,buyer_3
TTK-30117916,08/2/2020,2-2020,company_c,93115.12,EUR,In Progress,buyer_8
TTK-9584903,21/1/2020,1-2020,company_b,87561.69,PLN,Closed,buyer_9
TTK-52002496,27/7/2020,7-2020,company_c,35266.35,EUR,On hold,buyer_4
TTK-19438019,26/5/2020,5-2020,company_c,74577.49,EUR,In Progress,buyer_3
TTK-66797387,03/5/2020,5-2020,company_a,87745.17,CHF,On hold,buyer_1
TTK-72586791,10/12/2019,12-2019,company_a,36655.55,PLN,In Progress,buyer_2
TTK-13583570,18/3/2020,3-2020,company_a,35207.11,EUR,Clarification,buyer_6
TTK-6973645,19/5/2020,5-2020,company_a,71267.62,USD,Closed,buyer_8
TTK-85491423,17/4/2020,4-2020,company_b,60952.41,CHF,Closed,buyer_3
TTK-2501305,01/4/2020,4-2020,company_b,44573.77,USD,Clarification,buyer_2
TTK-3658318,24/4/2020,4-2020,company_a,45473.81,EUR,On hold,buyer_2
TTK-6358020,10/6/2020,6-2020,company_b,5321.84,EUR,Open,buyer_6
TTK-29402035,20/1/2020,1-2020,company_c,33040.77,USD,In Progress,buyer_9
TTK-77427763,30/6/2020,6-2020,company_b,7522.14,CHF,In Progress,buyer_1
TTK-10854886,09/4/2020,4-2020,company_a,83799.1,EUR,Open,buyer_3
TTK-94933846,06/7/2020,7-2020,company_b,24476.63,EUR,In Progress,buyer_10
TTK-67118864,25/12/2019,12-2019,company_c,2783.42,PLN,Open,buyer_10
TTK-94537783,18/3/2020,3-2020,company_b,1841.1,USD,Closed,buyer_3
TTK-63925951,10/6/2020,6-2020,company_a,28684.11,PLN,Open,buyer_9
TTK-74118013,18/7/2020,7-2020,company_c,68666.86,USD,In Progress,buyer_8
TTK-51487228,07/4/2020,4-2020,company_a,31869.17,CHF,In Progress,buyer_7
TTK-12005,12/8/2020,8-2020,company_a,92243.9,CHF,On hold,buyer_9
TTK-13276962,18/7/2020,7-2020,company_c,14779.39,USD,In Progress,buyer_7
TTK-78227847,10/2/2020,2-2020,company_a,35767.37,EUR,Open,buyer_10
TTK-13120320,22/12/2019,12-2019,company_a,5915.73,CHF,On hold,buyer_7
TTK-36735048,11/2/2020,2-2020,company_c,62646.23,USD,On hold,buyer_5
TTK-30923494,24/7/2020,7-2020,company_c,23684.21,CHF,Open,buyer_3
TTK-56135720,13/5/2020,5-2020,company_c,74248.5,EUR,Open,buyer_2
TTK-46668784,17/6/2020,6-2020,company_c,64703.28,PLN,Clarification,buyer_6
TTK-13792766,25/12/2019,12-2019,company_c,1615.8,CHF,In Progress,buyer_2
TTK-34270217,06/1/2020,1-2020,company_a,68814.6,PLN,Clarification,buyer_1
TTK-58188655,19/1/2020,1-2020,company_b,56509.59,CHF,Clarification,buyer_6
TTK-81530501,04/7/2020,7-2020,company_b,16419.73,EUR,Closed,buyer_9
TTK-46978551,13/5/2020,5-2020,company_c,64001.15,CHF,In Progress,buyer_6
TTK-38850222,11/12/2019,12-2019,company_a,49227.43,CHF,Closed,buyer_4
TTK-37825730,23/12/2019,12-2019,company_c,79746.36,PLN,Closed,buyer_9
TTK-27915948,24/12/2019,12-2019,company_a,29560.1,CHF,Clarification,buyer_9
TTK-42532402,21/2/2020,2-2020,company_a,89165.79,PLN,Closed,buyer_10
TTK-31856922,20/4/2020,4-2020,company_a,45877.73,PLN,Open,buyer_4
TTK-69504563,17/6/2020,6-2020,company_a,82469.4,EUR,In Progress,buyer_1
TTK-72718558,14/6/2020,6-2020,company_b,10191.3,PLN,On hold,buyer_10
TTK-72393757,31/12/2019,12-2019,company_a,95557.49,CHF,Open,buyer_1
TTK-4753693,26/7/2020,7-2020,company_b,64571.95,USD,Closed,buyer_9
TTK-63946488,14/6/2020,6-2020,company_c,85692.14,USD,In Progress,buyer_1
TTK-64362009,23/3/2020,3-2020,company_b,69725.9,CHF,Closed,buyer_5
TTK-71437694,02/5/2020,5-2020,company_c,46284.27,EUR,Closed,buyer_9
TTK-50650769,16/4/2020,4-2020,company_c,21754.3,CHF,Closed,buyer_3
TTK-62167233,12/3/2020,3-2020,company_c,23752.78,EUR,In Progress,buyer_10
TTK-11976906,24/7/2020,7-2020,company_a,28931.2,CHF,In Progress,buyer_6
TTK-61534114,18/5/2020,5-2020,company_b,92366.76,EUR,Open,buyer_8
TTK-78668566,07/8/2020,8-2020,company_b,6662.96,USD,On hold,buyer_2
TTK-29524243,10/7/2020,7-2020,company_a,16844.13,EUR,Closed,buyer_7
TTK-91024336,07/1/2020,1-2020,company_c,15267.79,USD,Clarification,buyer_9
TTK-65422675,01/3/2020,3-2020,company_a,29126.41,CHF,On hold,buyer_6
TTK-67052318,25/1/2020,1-2020,company_a,53280.19,EUR,In Progress,buyer_7
TTK-44208988,30/12/2019,12-2019,company_b,61286.88,PLN,Closed,buyer_3
TTK-71960221,20/4/2020,4-2020,company_c,9325.48,USD,Closed,buyer_3
TTK-88807272,27/12/2019,12-2019,company_b,86361.96,CHF,Closed,buyer_9
TTK-68795526,31/1/2020,1-2020,company_b,612.1,PLN,Open,buyer_6
TTK-27894145,26/4/2020,4-2020,company_c,26960.65,CHF,On hold,buyer_7
TTK-85335767,14/1/2020,1-2020,company_b,96262.73,USD,Closed,buyer_5
TTK-50950942,04/4/2020,4-2020,company_b,74415.97,EUR,Closed,buyer_8
TTK-28449716,23/12/2019,12-2019,company_b,73598.62,PLN,Open,buyer_9
TTK-55348940,01/3/2020,3-2020,company_c,97584.7,USD,Closed,buyer_9
TTK-72283929,06/4/2020,4-2020,company_b,90460.66,EUR,Open,buyer_3
TTK-71261223,15/2/2020,2-2020,company_b,97619.13,EUR,Clarification,buyer_4
TTK-76676637,28/12/2019,12-2019,company_b,58272.12,EUR,Clarification,buyer_9
TTK-31111837,30/5/2020,5-2020,company_a,68915.18,USD,In Progress,buyer_3
TTK-36353524,30/7/2020,7-2020,company_b,41345.5,EUR,On hold,buyer_10
TTK-70274121,29/12/2019,12-2019,company_c,78883.11,PLN,Open,buyer_3
TTK-30199477,05/1/2020,1-2020,company_c,44075.27,EUR,On hold,buyer_1
TTK-59622060,30/4/2020,4-2020,company_b,12929.13,EUR,On hold,buyer_1
TTK-57072878,06/4/2020,4-2020,company_c,78660.57,CHF,In Progress,buyer_10
TTK-67642882,02/3/2020,3-2020,company_a,61528.8,USD,Closed,buyer_7
TTK-28940349,21/6/2020,6-2020,company_c,92918.75,EUR,Open,buyer_5
TTK-54023976,09/1/2020,1-2020,company_c,82638.5,CHF,In Progress,buyer_5
TTK-76277652,04/3/2020,3-2020,company_b,48305.56,PLN,On hold,buyer_6
TTK-70719406,20/12/2019,12-2019,company_a,92434.75,USD,Closed,buyer_7
TTK-60881704,14/7/2020,7-2020,company_b,62448.43,CHF,On hold,buyer_4
TTK-49341914,01/6/2020,6-2020,company_a,20688,CHF,On hold,buyer_4
TTK-19806472,26/2/2020,2-2020,company_b,64492.95,CHF,In Progress,buyer_10
TTK-8399013,09/3/2020,3-2020,company_c,35357.54,CHF,Closed,buyer_7
TTK-11282069,14/4/2020,4-2020,company_c,87558.97,EUR,Closed,buyer_9
TTK-55370366,20/3/2020,3-2020,company_b,36188.53,CHF,In Progress,buyer_4
TTK-82867456,02/5/2020,5-2020,company_a,20360.42,CHF,Clarification,buyer_1
TTK-46444533,11/1/2020,1-2020,company_c,30244.36,EUR,Closed,buyer_9
TTK-71729927,03/7/2020,7-2020,company_c,43925.17,CHF,Closed,buyer_2
TTK-44016370,21/12/2019,12-2019,company_a,84218.81,USD,Clarification,buyer_4
TTK-39739613,28/3/2020,3-2020,company_a,4162.25,CHF,On hold,buyer_9
TTK-86343918,16/12/2019,12-2019,company_a,26164.79,CHF,In Progress,buyer_5
TTK-77950565,01/5/2020,5-2020,company_a,19055.78,EUR,Closed,buyer_7
TTK-23282632,13/8/2020,8-2020,company_b,82366.32,EUR,Clarification,buyer_10
TTK-49998562,19/7/2020,7-2020,company_b,83742.42,EUR,Clarification,buyer_10
TTK-37868097,18/1/2020,1-2020,company_b,21428.17,CHF,Closed,buyer_7
TTK-98995650,10/4/2020,4-2020,company_a,88601.57,CHF,On hold,buyer_7
TTK-54587071,27/1/2020,1-2020,company_a,63541.8,PLN,Open,buyer_2
TTK-64728232,19/6/2020,6-2020,company_b,68993.53,PLN,Open,buyer_4
TTK-98959151,25/12/2019,12-2019,company_c,43909.81,PLN,On hold,buyer_9
TTK-60943581,16/4/2020,4-2020,company_b,94846.5,USD,Clarification,buyer_6
TTK-67272614,22/3/2020,3-2020,company_b,37753.22,EUR,Open,buyer_6
TTK-88251088,17/3/2020,3-2020,company_c,77322.44,USD,On hold,buyer_6
TTK-22650853,06/1/2020,1-2020,company_a,47526.26,CHF,Clarification,buyer_7
TTK-79320429,22/12/2019,12-2019,company_a,99604.74,USD,Clarification,buyer_10
TTK-34985029,09/4/2020,4-2020,company_a,75470.32,PLN,Open,buyer_6
TTK-83457416,06/8/2020,8-2020,company_c,48831.39,USD,In Progress,buyer_10
TTK-28275815,15/7/2020,7-2020,company_a,26321.51,CHF,On hold,buyer_7
TTK-47286980,01/8/2020,8-2020,company_a,1908.56,PLN,On hold,buyer_3
TTK-48047549,28/7/2020,7-2020,company_b,23833.4,CHF,Open,buyer_3
TTK-78827084,21/1/2020,1-2020,company_a,98464.48,PLN,In Progress,buyer_4
TTK-87777790,06/7/2020,7-2020,company_a,18622.73,PLN,On hold,buyer_6
TTK-84298390,08/1/2020,1-2020,company_b,89680.32,PLN,Clarification,buyer_3
TTK-97474812,13/12/2019,12-2019,company_b,3940.21,PLN,On hold,buyer_9
TTK-26434461,23/6/2020,6-2020,company_c,63625.45,CHF,In Progress,buyer_7
TTK-9165566,17/2/2020,2-2020,company_b,79120.68,CHF,On hold,buyer_10
TTK-46859431,29/4/2020,4-2020,company_b,59093.16,CHF,On hold,buyer_2
TTK-44365235,14/8/2020,8-2020,company_a,60342.92,CHF,On hold,buyer_10
TTK-86834147,22/6/2020,6-2020,company_a,31839.2,PLN,On hold,buyer_8
TTK-2835633,22/7/2020,7-2020,company_b,49322.18,CHF,Open,buyer_7
TTK-73885498,08/2/2020,2-2020,company_b,1394.27,PLN,Closed,buyer_1
TTK-80435810,04/8/2020,8-2020,company_c,66976.98,USD,Clarification,buyer_8
TTK-14833440,17/12/2019,12-2019,company_a,22393.44,CHF,In Progress,buyer_2
TTK-85139850,23/5/2020,5-2020,company_b,79486.36,EUR,Closed,buyer_5
TTK-96275766,25/4/2020,4-2020,company_c,13859.8,PLN,Open,buyer_1
TTK-60255265,07/8/2020,8-2020,company_c,47298.7,EUR,On hold,buyer_4
TTK-25342938,06/4/2020,4-2020,company_a,50075.4,PLN,On hold,buyer_5
TTK-43363468,06/6/2020,6-2020,company_b,58192.65,PLN,Closed,buyer_4
TTK-140714,20/2/2020,2-2020,company_a,19220.56,PLN,Closed,buyer_6
TTK-78992721,08/3/2020,3-2020,company_b,54634.8,USD,On hold,buyer_7
TTK-10716878,12/4/2020,4-2020,company_c,4928.85,PLN,On hold,buyer_4
TTK-32990790,05/8/2020,8-2020,company_b,52581.83,PLN,Clarification,buyer_2
TTK-59824467,31/3/2020,3-2020,company_c,97692.57,PLN,Open,buyer_3
TTK-27552006,12/8/2020,8-2020,company_a,16968.22,CHF,Open,buyer_1
TTK-92592723,05/4/2020,4-2020,company_b,1229.17,PLN,Closed,buyer_4
TTK-18234509,12/1/2020,1-2020,company_c,46519.68,EUR,Closed,buyer_7
TTK-95793895,19/2/2020,2-2020,company_a,39629.64,EUR,On hold,buyer_8
TTK-45695468,08/5/2020,5-2020,company_c,46797.72,PLN,Open,buyer_10
TTK-28066723,08/7/2020,7-2020,company_b,89984.23,EUR,Open,buyer_6
TTK-97632826,28/7/2020,7-2020,company_a,45820.16,CHF,In Progress,buyer_4
TTK-23591253,04/7/2020,7-2020,company_a,96415.59,USD,Open,buyer_6
TTK-35020583,23/4/2020,4-2020,company_a,47776.18,USD,Open,buyer_6
TTK-77317623,03/7/2020,7-2020,company_a,57452.22,PLN,Open,buyer_7
